v,vw,o,c,h,l,t,n,timestamp
15,1940.7433,1941.04,1940.82,1941.35,1939.9,1686789600000,15,2023-06-15 00:40:00
13,1940.3369,1940.87,1939.4,1940.94,1939.4,1686789900000,13,2023-06-15 00:45:00
13,1938.5038,1939.71,1939.08,1939.71,1937.51,1686790200000,13,2023-06-15 00:50:00
8,1938.99,1938.69,1939.15,1939.25,1938.69,1686790500000,8,2023-06-15 00:55:00
12,1937.9808,1938.74,1936.67,1938.74,1936.67,1686790800000,12,2023-06-15 01:00:00
13,1937.3931,1936.93,1937.83,1938.03,1936.93,1686791100000,13,2023-06-15 01:05:00
13,1936.6238,1937.65,1935.57,1937.65,1935.57,1686791400000,13,2023-06-15 01:10:00
13,1935.8146,1936.12,1935.63,1936.27,1935.35,1686791700000,13,2023-06-15 01:15:00
13,1936.1308,1935.95,1935.72,1936.53,1935.72,1686792000000,13,2023-06-15 01:20:00
13,1935.8762,1935.93,1935.81,1936.18,1935.61,1686792300000,13,2023-06-15 01:25:00
13,1935.6562,1936.34,1934.12,1936.45,1934.12,1686792600000,13,2023-06-15 01:30:00
11,1935.2409,1934.79,1935.37,1935.83,1934.79,1686792900000,11,2023-06-15 01:35:00
13,1935.5854,1935.36,1935.08,1936.19,1935.08,1686793200000,13,2023-06-15 01:40:00
13,1934.9623,1934.67,1934.85,1935.48,1934.46,1686793500000,13,2023-06-15 01:45:00
13,1934.5946,1934.55,1934.56,1934.93,1934.31,1686793800000,13,2023-06-15 01:50:00
14,1933.9107,1933.5,1932.99,1934.61,1932.99,1686794100000,14,2023-06-15 01:55:00
11,1933.5573,1933.19,1934.9,1934.9,1932.9,1686794400000,11,2023-06-15 02:00:00
13,1934.9285,1934.43,1934.77,1935.43,1934.04,1686794700000,13,2023-06-15 02:05:00
13,1934.2939,1934.52,1934.2,1934.77,1933.77,1686795000000,13,2023-06-15 02:10:00
13,1934.4131,1934.29,1934.37,1934.88,1934.14,1686795300000,13,2023-06-15 02:15:00
13,1934.2569,1934.56,1934.42,1934.59,1933.85,1686795600000,13,2023-06-15 02:20:00
15,1934.318,1934.48,1934.13,1934.55,1933.4,1686795900000,15,2023-06-15 02:25:00
14,1933.8736,1934.03,1934.01,1934.29,1932.8,1686796200000,14,2023-06-15 02:30:00
13,1934.1746,1934.12,1935.01,1935.01,1933.61,1686796500000,13,2023-06-15 02:35:00
12,1934.2667,1934.57,1934.73,1934.88,1933.81,1686796800000,12,2023-06-15 02:40:00
13,1935.0677,1934.86,1935.15,1935.38,1934.38,1686797100000,13,2023-06-15 02:45:00
13,1935.4631,1935.28,1935.57,1935.79,1935.15,1686797400000,13,2023-06-15 02:50:00
13,1935.5816,1935.37,1935.3,1935.86,1935.26,1686797700000,13,2023-06-15 02:55:00
13,1935.0046,1935.12,1934.5,1935.3,1934.5,1686798000000,13,2023-06-15 03:00:00
13,1935.2408,1934.55,1935.59,1935.59,1934.55,1686798300000,13,2023-06-15 03:05:00
13,1935.6531,1935.67,1935.6,1935.86,1935.38,1686798600000,13,2023-06-15 03:10:00
13,1935.3615,1935.4,1934.99,1935.73,1934.99,1686798900000,13,2023-06-15 03:15:00
13,1935.3192,1935.19,1935.26,1935.5,1934.99,1686799200000,13,2023-06-15 03:20:00
13,1935.4793,1935.62,1935.5,1935.66,1935.26,1686799500000,13,2023-06-15 03:25:00
14,1935.8657,1935.46,1936.18,1936.28,1935.46,1686799800000,14,2023-06-15 03:30:00
13,1936.1977,1936.11,1936.29,1936.33,1936.06,1686800100000,13,2023-06-15 03:35:00
13,1936.1139,1936.28,1935.93,1936.34,1935.9,1686800400000,13,2023-06-15 03:40:00
13,1935.1823,1935.8,1934.83,1935.93,1934.72,1686800700000,13,2023-06-15 03:45:00
13,1934.7831,1934.83,1934.82,1934.98,1934.61,1686801000000,13,2023-06-15 03:50:00
13,1934.6507,1934.7,1934.74,1934.82,1934.53,1686801300000,13,2023-06-15 03:55:00
13,1933.7715,1934.71,1933.65,1934.74,1933.2,1686801600000,13,2023-06-15 04:00:00
13,1933.9808,1933.97,1934.48,1934.48,1933.65,1686801900000,13,2023-06-15 04:05:00
13,1933.9385,1934.63,1933.9,1934.63,1933.61,1686802200000,13,2023-06-15 04:10:00
13,1934.2408,1934.01,1934.45,1934.72,1933.9,1686802500000,13,2023-06-15 04:15:00
13,1934.66,1934.38,1934.65,1934.84,1934.38,1686802800000,13,2023-06-15 04:20:00
13,1934.6192,1934.65,1934.42,1934.77,1934.42,1686803100000,13,2023-06-15 04:25:00
13,1934.7731,1934.55,1935.13,1935.16,1934.42,1686803400000,13,2023-06-15 04:30:00
15,1935.126,1934.4,1935.23,1935.36,1934.4,1686803700000,15,2023-06-15 04:35:00
13,1935.1677,1935.13,1934.9,1935.3,1934.9,1686804000000,13,2023-06-15 04:40:00
13,1934.8492,1934.79,1934.6,1935.03,1934.6,1686804300000,13,2023-06-15 04:45:00
13,1934.32,1934.51,1934.21,1934.6,1934.12,1686804600000,13,2023-06-15 04:50:00
13,1934.3439,1934.14,1934.19,1934.54,1934.13,1686804900000,13,2023-06-15 04:55:00
13,1933.4769,1934.23,1933.21,1934.23,1932.74,1686805200000,13,2023-06-15 05:00:00
12,1932.5058,1932.96,1932.09,1933.13,1932.0,1686805500000,12,2023-06-15 05:05:00
13,1931.7546,1932.25,1931.53,1932.29,1930.76,1686805800000,13,2023-06-15 05:10:00
13,1932.5223,1931.86,1933.24,1933.24,1931.53,1686806100000,13,2023-06-15 05:15:00
13,1933.5931,1933.52,1933.49,1933.91,1932.91,1686806400000,13,2023-06-15 05:20:00
13,1934.5815,1933.71,1935.45,1935.86,1933.71,1686806700000,13,2023-06-15 05:25:00
13,1935.2138,1935.86,1935.24,1935.96,1934.87,1686807000000,13,2023-06-15 05:30:00
13,1935.17,1935.14,1935.51,1935.61,1934.86,1686807300000,13,2023-06-15 05:35:00
14,1935.8307,1935.5,1936.15,1936.2,1935.4,1686807600000,14,2023-06-15 05:40:00
13,1936.74,1936.53,1937.11,1937.11,1936.25,1686807900000,13,2023-06-15 05:45:00
14,1937.235,1936.94,1937.57,1937.57,1936.7,1686808200000,14,2023-06-15 05:50:00
13,1938.5223,1937.76,1938.39,1939.48,1937.76,1686808500000,13,2023-06-15 05:55:00
13,1936.7977,1936.72,1936.95,1938.07,1936.09,1686808800000,13,2023-06-15 06:00:00
13,1936.2069,1936.46,1936.21,1936.46,1935.89,1686809100000,13,2023-06-15 06:05:00
13,1936.02,1935.99,1936.43,1936.71,1935.53,1686809400000,13,2023-06-15 06:10:00
14,1936.1771,1936.79,1936.14,1936.79,1935.57,1686809700000,14,2023-06-15 06:15:00
13,1935.1239,1935.04,1934.97,1935.45,1934.95,1686810000000,13,2023-06-15 06:20:00
13,1935.2754,1936.01,1935.1,1936.01,1934.89,1686810300000,13,2023-06-15 06:25:00
13,1934.59,1934.81,1934.68,1935.02,1933.16,1686810600000,13,2023-06-15 06:30:00
13,1933.6777,1933.2,1933.93,1934.22,1933.17,1686810900000,13,2023-06-15 06:35:00
13,1934.3731,1934.28,1934.06,1934.75,1933.93,1686811200000,13,2023-06-15 06:40:00
12,1932.94,1933.69,1932.47,1933.69,1932.46,1686811500000,12,2023-06-15 06:45:00
13,1932.3562,1932.73,1932.2,1932.73,1931.99,1686811800000,13,2023-06-15 06:50:00
13,1932.2385,1932.38,1932.23,1932.4,1932.02,1686812100000,13,2023-06-15 06:55:00
13,1930.8462,1932.73,1929.78,1932.73,1929.78,1686812400000,13,2023-06-15 07:00:00
13,1930.2838,1930.65,1930.65,1930.88,1929.25,1686812700000,13,2023-06-15 07:05:00
13,1929.9931,1930.12,1930.35,1930.49,1929.48,1686813000000,13,2023-06-15 07:10:00
13,1930.9454,1929.75,1931.42,1932.22,1929.75,1686813300000,13,2023-06-15 07:15:00
13,1932.7923,1932.24,1933.03,1933.17,1932.24,1686813600000,13,2023-06-15 07:20:00
13,1933.4138,1932.71,1933.59,1934.18,1932.71,1686813900000,13,2023-06-15 07:25:00
13,1932.8515,1933.32,1932.73,1933.36,1932.16,1686814200000,13,2023-06-15 07:30:00
13,1933.1338,1932.25,1933.02,1933.76,1932.25,1686814500000,13,2023-06-15 07:35:00
13,1933.4631,1933.14,1933.6,1933.89,1932.79,1686814800000,13,2023-06-15 07:40:00
13,1933.3623,1933.67,1933.9,1933.9,1932.81,1686815100000,13,2023-06-15 07:45:00
13,1933.4954,1933.72,1933.31,1933.97,1933.0,1686815400000,13,2023-06-15 07:50:00
13,1933.6269,1933.54,1933.25,1934.17,1933.25,1686815700000,13,2023-06-15 07:55:00
13,1933.2408,1934.12,1933.06,1934.12,1932.3,1686816000000,13,2023-06-15 08:00:00
13,1933.8031,1933.56,1933.49,1934.45,1933.17,1686816300000,13,2023-06-15 08:05:00
14,1933.4657,1933.17,1934.04,1934.04,1932.5,1686816600000,14,2023-06-15 08:10:00
13,1933.2839,1933.68,1932.94,1934.15,1932.58,1686816900000,13,2023-06-15 08:15:00
13,1931.7416,1932.92,1931.52,1932.92,1930.94,1686817200000,13,2023-06-15 08:20:00
13,1931.5331,1931.47,1931.92,1931.92,1931.13,1686817500000,13,2023-06-15 08:25:00
13,1932.5554,1931.33,1932.47,1933.37,1931.33,1686817800000,13,2023-06-15 08:30:00
13,1931.58,1933.37,1930.97,1933.37,1930.74,1686818100000,13,2023-06-15 08:35:00
13,1931.2662,1930.93,1931.58,1931.87,1930.93,1686818400000,13,2023-06-15 08:40:00
13,1931.9861,1931.38,1932.93,1932.93,1931.38,1686818700000,13,2023-06-15 08:45:00
13,1932.1323,1932.05,1931.52,1932.63,1931.52,1686819000000,13,2023-06-15 08:50:00
13,1932.1015,1931.75,1931.5,1932.59,1931.5,1686819300000,13,2023-06-15 08:55:00
13,1931.5469,1931.99,1931.27,1931.99,1931.08,1686819600000,13,2023-06-15 09:00:00
14,1931.4807,1931.44,1931.31,1931.67,1931.24,1686819900000,14,2023-06-15 09:05:00
13,1931.9654,1931.53,1932.73,1932.73,1931.53,1686820200000,13,2023-06-15 09:10:00
14,1933.8379,1932.43,1934.73,1935.47,1932.43,1686820500000,14,2023-06-15 09:15:00
14,1934.7243,1934.7,1935.59,1935.59,1934.26,1686820800000,14,2023-06-15 09:20:00
13,1935.1177,1935.96,1934.38,1935.96,1934.38,1686821100000,13,2023-06-15 09:25:00
14,1934.6864,1934.52,1934.46,1935.31,1934.0,1686821400000,14,2023-06-15 09:30:00
13,1934.5484,1934.55,1934.45,1934.69,1934.45,1686821700000,13,2023-06-15 09:35:00
14,1934.4507,1934.41,1934.57,1934.84,1933.5,1686822000000,14,2023-06-15 09:40:00
13,1934.2131,1934.59,1933.98,1934.84,1933.62,1686822300000,13,2023-06-15 09:45:00
14,1933.4493,1933.52,1934.11,1934.11,1932.8,1686822600000,14,2023-06-15 09:50:00
13,1935.0146,1934.61,1935.77,1935.77,1933.41,1686822900000,13,2023-06-15 09:55:00
12,1935.8158,1936.08,1935.86,1936.12,1934.51,1686823200000,12,2023-06-15 10:00:00
12,1935.7892,1935.85,1935.65,1936.41,1935.33,1686823500000,12,2023-06-15 10:05:00
12,1935.2842,1935.01,1934.97,1935.7,1934.97,1686823800000,12,2023-06-15 10:10:00
13,1935.1892,1934.94,1934.84,1935.58,1934.84,1686824100000,13,2023-06-15 10:15:00
13,1934.2669,1934.56,1934.12,1935.06,1934.03,1686824400000,13,2023-06-15 10:20:00
13,1933.88,1933.88,1933.56,1934.12,1933.56,1686824700000,13,2023-06-15 10:25:00
13,1934.0177,1933.79,1934.86,1934.86,1933.64,1686825000000,13,2023-06-15 10:30:00
14,1934.7571,1934.99,1934.66,1935.26,1933.6,1686825300000,14,2023-06-15 10:35:00
13,1934.8077,1935.02,1934.55,1935.02,1934.55,1686825600000,13,2023-06-15 10:40:00
13,1934.7323,1934.52,1934.47,1935.01,1934.47,1686825900000,13,2023-06-15 10:45:00
13,1934.2131,1934.36,1933.97,1934.75,1933.97,1686826200000,13,2023-06-15 10:50:00
13,1933.7977,1933.81,1933.72,1934.05,1933.41,1686826500000,13,2023-06-15 10:55:00
12,1933.165,1933.46,1932.59,1933.71,1932.59,1686826800000,12,2023-06-15 11:00:00
13,1932.6531,1932.55,1932.73,1932.9,1932.49,1686827100000,13,2023-06-15 11:05:00
13,1933.0308,1933.14,1933.05,1933.31,1932.5,1686827400000,13,2023-06-15 11:10:00
13,1932.75,1933.3,1932.3,1933.3,1932.3,1686827700000,13,2023-06-15 11:15:00
13,1932.1538,1932.51,1932.09,1932.52,1931.89,1686828000000,13,2023-06-15 11:20:00
13,1931.4185,1931.59,1931.45,1931.98,1931.22,1686828300000,13,2023-06-15 11:25:00
13,1930.4154,1930.89,1929.95,1931.56,1929.8,1686828600000,13,2023-06-15 11:30:00
13,1929.79,1930.23,1928.82,1930.39,1928.63,1686828900000,13,2023-06-15 11:35:00
13,1929.1077,1929.01,1929.38,1929.53,1928.63,1686829200000,13,2023-06-15 11:40:00
13,1929.1815,1929.47,1929.14,1929.58,1928.78,1686829500000,13,2023-06-15 11:45:00
14,1929.0579,1928.1,1929.07,1929.67,1928.1,1686829800000,14,2023-06-15 11:50:00
13,1928.4508,1928.99,1928.5,1928.99,1927.92,1686830100000,13,2023-06-15 11:55:00
13,1928.6323,1928.39,1928.58,1929.15,1928.24,1686830400000,13,2023-06-15 12:00:00
13,1928.6,1928.61,1928.12,1928.89,1928.12,1686830700000,13,2023-06-15 12:05:00
13,1928.1808,1928.0,1928.44,1928.8,1927.54,1686831000000,13,2023-06-15 12:10:00
13,1929.28,1927.62,1930.82,1930.82,1927.62,1686831300000,13,2023-06-15 12:15:00
13,1929.1369,1930.69,1929.0,1930.82,1927.67,1686831600000,13,2023-06-15 12:20:00
13,1927.3854,1927.91,1926.52,1929.0,1926.21,1686831900000,13,2023-06-15 12:25:00
13,1929.3392,1927.5,1931.45,1931.45,1926.52,1686832200000,13,2023-06-15 12:30:00
12,1930.4567,1930.51,1928.54,1932.51,1928.54,1686832500000,12,2023-06-15 12:35:00
13,1930.9831,1929.95,1931.75,1932.14,1929.01,1686832800000,13,2023-06-15 12:40:00
12,1932.2408,1930.96,1931.58,1933.33,1930.96,1686833100000,12,2023-06-15 12:45:00
13,1931.1031,1931.56,1932.25,1932.89,1930.14,1686833400000,13,2023-06-15 12:50:00
12,1931.8525,1932.21,1933.06,1933.06,1931.26,1686833700000,12,2023-06-15 12:55:00
13,1934.5161,1935.6,1934.24,1935.74,1931.88,1686834000000,13,2023-06-15 13:00:00
13,1935.6731,1934.59,1937.31,1937.83,1934.24,1686834300000,13,2023-06-15 13:05:00
14,1936.5393,1937.12,1936.52,1937.48,1935.7,1686834600000,14,2023-06-15 13:10:00
13,1937.9,1937.04,1938.48,1938.75,1935.99,1686834900000,13,2023-06-15 13:15:00
13,1938.8169,1938.61,1939.26,1939.32,1938.09,1686835200000,13,2023-06-15 13:20:00
13,1941.0323,1940.18,1941.24,1942.75,1939.26,1686835500000,13,2023-06-15 13:25:00
13,1941.4007,1940.65,1942.46,1942.46,1940.65,1686835800000,13,2023-06-15 13:30:00
13,1942.1354,1943.24,1941.63,1943.24,1941.6,1686836100000,13,2023-06-15 13:35:00
13,1944.4238,1943.12,1945.4,1946.13,1941.63,1686836400000,13,2023-06-15 13:40:00
13,1947.9146,1946.28,1949.8,1949.8,1945.4,1686836700000,13,2023-06-15 13:45:00
12,1950.7517,1949.7,1951.55,1951.89,1949.58,1686837000000,12,2023-06-15 13:50:00
14,1952.0478,1951.52,1952.85,1953.24,1950.9,1686837300000,14,2023-06-15 13:55:00
13,1952.9331,1951.82,1953.86,1954.17,1951.82,1686837600000,13,2023-06-15 14:00:00
13,1954.9739,1954.2,1956.86,1956.86,1953.22,1686837900000,13,2023-06-15 14:05:00
13,1955.3277,1956.03,1955.65,1956.03,1954.71,1686838200000,13,2023-06-15 14:10:00
13,1955.3369,1955.71,1955.41,1955.72,1954.97,1686838500000,13,2023-06-15 14:15:00
15,1955.968,1956.07,1956.36,1956.69,1954.98,1686838800000,15,2023-06-15 14:20:00
13,1957.7431,1956.78,1958.3,1958.98,1956.36,1686839100000,13,2023-06-15 14:25:00
12,1958.7,1958.07,1958.55,1959.46,1958.07,1686839400000,12,2023-06-15 14:30:00
13,1957.4623,1957.88,1956.36,1958.55,1956.36,1686839700000,13,2023-06-15 14:35:00
13,1956.0038,1956.41,1955.68,1956.79,1955.6,1686840000000,13,2023-06-15 14:40:00
13,1955.2708,1955.17,1955.66,1956.02,1954.66,1686840300000,13,2023-06-15 14:45:00
14,1954.3814,1955.38,1953.71,1955.48,1953.0,1686840600000,14,2023-06-15 14:50:00
13,1952.9823,1952.79,1952.96,1953.71,1952.5,1686840900000,13,2023-06-15 14:55:00
13,1953.3031,1953.39,1953.32,1954.41,1952.22,1686841200000,13,2023-06-15 15:00:00
13,1953.1869,1953.72,1952.39,1953.94,1952.32,1686841500000,13,2023-06-15 15:05:00
13,1952.5923,1952.27,1952.42,1953.38,1952.27,1686841800000,13,2023-06-15 15:10:00
13,1952.6877,1952.65,1953.24,1953.24,1951.98,1686842100000,13,2023-06-15 15:15:00
13,1953.8877,1953.26,1955.15,1955.15,1952.97,1686842400000,13,2023-06-15 15:20:00
12,1955.3275,1955.12,1955.59,1955.6,1954.66,1686842700000,12,2023-06-15 15:25:00
14,1955.56,1955.46,1956.35,1956.35,1954.7,1686843000000,14,2023-06-15 15:30:00
13,1956.2008,1956.46,1956.47,1956.47,1955.75,1686843300000,13,2023-06-15 15:35:00
13,1956.9369,1956.67,1957.34,1957.34,1956.46,1686843600000,13,2023-06-15 15:40:00
13,1957.2331,1957.47,1956.76,1957.65,1956.59,1686843900000,13,2023-06-15 15:45:00
13,1956.8984,1956.94,1956.97,1957.46,1956.41,1686844200000,13,2023-06-15 15:50:00
13,1956.67,1957.04,1956.43,1957.15,1956.15,1686844500000,13,2023-06-15 15:55:00
14,1957.2478,1956.75,1957.32,1957.57,1956.75,1686844800000,14,2023-06-15 16:00:00
13,1957.7446,1957.54,1958.36,1958.36,1957.4,1686845100000,13,2023-06-15 16:05:00
13,1958.5585,1958.18,1958.66,1958.93,1958.1,1686845400000,13,2023-06-15 16:10:00
13,1958.59,1957.9,1958.53,1958.87,1957.9,1686845700000,13,2023-06-15 16:15:00
12,1958.7625,1958.68,1959.12,1959.12,1958.56,1686846000000,12,2023-06-15 16:20:00
12,1958.8608,1959.14,1959.04,1959.14,1958.62,1686846300000,12,2023-06-15 16:25:00
14,1959.0157,1958.65,1958.82,1959.79,1957.9,1686846600000,14,2023-06-15 16:30:00
13,1959.0861,1958.73,1959.74,1959.74,1958.65,1686846900000,13,2023-06-15 16:35:00
13,1959.5015,1959.44,1959.16,1960.02,1959.16,1686847200000,13,2023-06-15 16:40:00
13,1959.2854,1958.91,1959.73,1959.73,1958.91,1686847500000,13,2023-06-15 16:45:00
13,1959.6346,1959.8,1959.64,1959.98,1959.01,1686847800000,13,2023-06-15 16:50:00
13,1959.1685,1959.42,1959.47,1959.53,1958.74,1686848100000,13,2023-06-15 16:55:00
13,1959.6246,1959.22,1959.33,1960.06,1959.22,1686848400000,13,2023-06-15 17:00:00
13,1959.1438,1959.35,1958.97,1959.62,1958.7,1686848700000,13,2023-06-15 17:05:00
13,1959.0062,1958.94,1958.77,1959.25,1958.77,1686849000000,13,2023-06-15 17:10:00
13,1959.0831,1958.89,1958.7,1959.54,1958.4,1686849300000,13,2023-06-15 17:15:00
13,1958.3808,1958.67,1958.15,1959.06,1957.74,1686849600000,13,2023-06-15 17:20:00
13,1958.1516,1958.44,1958.1,1958.77,1957.85,1686849900000,13,2023-06-15 17:25:00
13,1958.4707,1958.27,1958.82,1958.94,1957.89,1686850200000,13,2023-06-15 17:30:00
13,1958.6062,1958.81,1958.09,1959.13,1957.91,1686850500000,13,2023-06-15 17:35:00
13,1958.2223,1958.2,1958.65,1958.65,1957.9,1686850800000,13,2023-06-15 17:40:00
13,1959.1631,1959.01,1959.74,1959.74,1958.51,1686851100000,13,2023-06-15 17:45:00
15,1959.536,1959.75,1959.57,1959.99,1958.6,1686851400000,15,2023-06-15 17:50:00
13,1959.62,1959.86,1958.84,1960.13,1958.84,1686851700000,13,2023-06-15 17:55:00
13,1959.08,1958.75,1959.01,1959.36,1958.75,1686852000000,13,2023-06-15 18:00:00
14,1958.8143,1959.29,1958.48,1959.29,1957.6,1686852300000,14,2023-06-15 18:05:00
13,1957.9831,1958.25,1957.8,1958.46,1957.78,1686852600000,13,2023-06-15 18:10:00
13,1957.6869,1957.72,1957.55,1957.86,1957.55,1686852900000,13,2023-06-15 18:15:00
13,1957.7031,1957.52,1957.97,1957.97,1957.49,1686853200000,13,2023-06-15 18:20:00
13,1958.0262,1957.86,1958.2,1958.2,1957.79,1686853500000,13,2023-06-15 18:25:00
13,1958.0508,1958.18,1957.86,1958.22,1957.8,1686853800000,13,2023-06-15 18:30:00
13,1957.6523,1958.04,1957.45,1958.04,1957.33,1686854100000,13,2023-06-15 18:35:00
14,1957.4078,1957.34,1957.49,1957.57,1956.7,1686854400000,14,2023-06-15 18:40:00
13,1957.4215,1957.34,1957.33,1957.6,1957.25,1686854700000,13,2023-06-15 18:45:00
13,1957.1492,1957.27,1957.18,1957.32,1956.96,1686855000000,13,2023-06-15 18:50:00
13,1957.2654,1957.11,1957.64,1957.64,1956.96,1686855300000,13,2023-06-15 18:55:00
14,1957.7671,1957.6,1958.11,1958.39,1957.09,1686855600000,14,2023-06-15 19:00:00
13,1958.3346,1957.96,1958.54,1958.54,1957.96,1686855900000,13,2023-06-15 19:05:00
13,1958.5461,1958.66,1958.46,1958.71,1958.21,1686856200000,13,2023-06-15 19:10:00
13,1958.2423,1958.28,1958.1,1958.5,1958.05,1686856500000,13,2023-06-15 19:15:00
13,1957.9446,1958.26,1958.1,1958.26,1957.1,1686856800000,13,2023-06-15 19:20:00
13,1958.3577,1958.14,1958.61,1958.74,1957.4,1686857100000,13,2023-06-15 19:25:00
13,1958.8815,1958.72,1958.98,1959.04,1958.61,1686857400000,13,2023-06-15 19:30:00
14,1959.1186,1958.94,1959.47,1959.56,1958.4,1686857700000,14,2023-06-15 19:35:00
14,1958.7743,1959.36,1958.11,1959.47,1958.1,1686858000000,14,2023-06-15 19:40:00
13,1957.8938,1957.79,1957.73,1958.11,1957.73,1686858300000,13,2023-06-15 19:45:00
12,1958.14,1957.85,1958.51,1958.51,1957.73,1686858600000,12,2023-06-15 19:50:00
14,1958.4279,1958.25,1958.67,1958.72,1957.7,1686858900000,14,2023-06-15 19:55:00
14,1958.4121,1958.73,1958.27,1958.77,1957.5,1686859200000,14,2023-06-15 20:00:00
14,1958.3743,1958.49,1958.28,1958.54,1958.24,1686859500000,14,2023-06-15 20:05:00
13,1958.1238,1958.26,1957.86,1958.28,1957.86,1686859800000,13,2023-06-15 20:10:00
13,1957.9254,1957.87,1958.04,1958.05,1957.82,1686860100000,13,2023-06-15 20:15:00
13,1957.8877,1958.04,1957.72,1958.1,1957.2,1686860400000,13,2023-06-15 20:20:00
14,1957.8393,1957.84,1957.87,1957.97,1957.1,1686860700000,14,2023-06-15 20:25:00
14,1957.795,1957.95,1957.85,1957.95,1957.1,1686861000000,14,2023-06-15 20:30:00
12,1957.8692,1957.83,1957.8,1957.91,1957.8,1686861300000,12,2023-06-15 20:35:00
13,1957.7454,1956.9,1957.94,1957.94,1956.9,1686861600000,13,2023-06-15 20:40:00
13,1957.8546,1957.88,1957.82,1957.94,1957.8,1686861900000,13,2023-06-15 20:45:00
12,1957.855,1957.82,1957.99,1957.99,1957.78,1686862200000,12,2023-06-15 20:50:00
12,1957.8175,1957.93,1957.72,1957.99,1957.69,1686862500000,12,2023-06-15 20:55:00
1,1957.72,1957.72,1957.72,1957.72,1957.72,1686862800000,1,2023-06-15 21:00:00
10,1957.184,1957.11,1957.33,1957.33,1957.1,1686866400000,10,2023-06-15 22:00:00
13,1957.6492,1957.36,1957.55,1957.94,1957.33,1686866700000,13,2023-06-15 22:05:00
14,1957.5993,1957.6,1957.73,1957.73,1956.9,1686867000000,14,2023-06-15 22:10:00
13,1957.6192,1957.6,1957.6,1957.73,1957.56,1686867300000,13,2023-06-15 22:15:00
14,1957.6471,1957.71,1957.72,1957.75,1956.9,1686867600000,14,2023-06-15 22:20:00
13,1957.7046,1957.73,1957.67,1957.75,1957.65,1686867900000,13,2023-06-15 22:25:00
14,1957.8036,1957.74,1957.95,1957.98,1957.1,1686868200000,14,2023-06-15 22:30:00
12,1957.9792,1957.95,1958.07,1958.07,1957.93,1686868500000,12,2023-06-15 22:35:00
13,1957.9692,1958.08,1957.85,1958.08,1957.85,1686868800000,13,2023-06-15 22:40:00
13,1957.9354,1957.9,1957.92,1958.01,1957.86,1686869100000,13,2023-06-15 22:45:00
14,1957.9672,1957.96,1958.16,1958.16,1957.3,1686869400000,14,2023-06-15 22:50:00
14,1958.4243,1958.2,1958.45,1958.56,1957.7,1686869700000,14,2023-06-15 22:55:00
14,1958.58,1958.43,1958.8,1958.8,1957.8,1686870000000,14,2023-06-15 23:00:00
12,1958.5842,1958.74,1958.37,1958.74,1958.37,1686870300000,12,2023-06-15 23:05:00
12,1958.6442,1958.44,1958.77,1958.78,1958.43,1686870600000,12,2023-06-15 23:10:00
13,1958.9385,1958.98,1958.85,1959.07,1958.81,1686870900000,13,2023-06-15 23:15:00
15,1958.7227,1958.87,1958.61,1959.18,1957.7,1686871200000,15,2023-06-15 23:20:00
14,1958.485,1958.6,1958.53,1958.63,1957.6,1686871500000,14,2023-06-15 23:25:00
15,1958.2467,1958.48,1958.39,1958.48,1957.4,1686871800000,15,2023-06-15 23:30:00
14,1958.3621,1958.3,1958.58,1958.7,1957.5,1686872100000,14,2023-06-15 23:35:00
14,1958.5071,1958.64,1958.5,1958.72,1957.7,1686872400000,14,2023-06-15 23:40:00
14,1958.0836,1958.24,1958.22,1958.24,1957.2,1686872700000,14,2023-06-15 23:45:00
13,1958.2054,1958.2,1958.32,1958.32,1958.14,1686873000000,13,2023-06-15 23:50:00
14,1958.1421,1958.21,1958.25,1958.26,1957.4,1686873300000,14,2023-06-15 23:55:00
